ano_mes,mes_desc,faixa_etaria,sexo_desc,regiao,escolaridade_desc,total_pessoas,qtd_ficou_em_casa,qtd_reduziu_contato,qtd_vida_normal,qtd_trabalhou,qtd_trabalho_remoto,qtd_sintomatico_trabalhando,pct_ficou_em_casa,pct_reduziu_contato,pct_vida_normal,pct_trabalho_remoto,pct_sintomatico_trabalhando
202010,Outubro/2020,50-59,Feminino,Centro-Oeste,Sem instrução,114,0,0,0,27,25,1,0.0,0.0,0.0,92.59,0.88
202010,Outubro/2020,50-59,Feminino,Centro-Oeste,Fundamental completo,303,1,0,0,102,110,1,0.33,0.0,0.0,107.84,0.33
202010,Outubro/2020,50-59,Masculino,Centro-Oeste,Sem instrução,133,0,1,0,72,80,0,0.0,0.75,0.0,111.11,0.0
202010,Outubro/2020,50-59,Masculino,Centro-Oeste,Médio completo,583,2,3,0,420,442,7,0.34,0.51,0.0,105.24,1.2
202010,Outubro/2020,50-59,Feminino,Centro-Oeste,Superior incompleto,56,0,1,0,31,33,0,0.0,1.79,0.0,106.45,0.0
202010,Outubro/2020,50-59,Masculino,Centro-Oeste,Fundamental incompleto,972,0,3,0,692,711,8,0.0,0.31,0.0,102.75,0.82
202010,Outubro/2020,50-59,Feminino,Centro-Oeste,Médio completo,769,0,9,0,363,394,8,0.0,1.17,0.0,108.54,1.04
202010,Outubro/2020,50-59,Masculino,Centro-Oeste,Pós-graduação,102,0,1,0,79,85,2,0.0,0.98,0.0,107.59,1.96
202010,Outubro/2020,60-69,Masculino,Centro-Oeste,Médio completo,345,1,0,0,150,172,3,0.29,0.0,0.0,114.67,0.87
202010,Outubro/2020,60-69,Feminino,Centro-Oeste,Pós-graduação,76,1,0,0,23,27,1,1.32,0.0,0.0,117.39,1.32
202010,Outubro/2020,60-69,Masculino,Centro-Oeste,Pós-graduação,49,0,0,0,26,32,0,0.0,0.0,0.0,123.08,0.0
202010,Outubro/2020,60-69,Feminino,Centro-Oeste,Fundamental incompleto,833,1,4,0,104,96,3,0.12,0.48,0.0,92.31,0.36
202010,Outubro/2020,60-69,Feminino,Centro-Oeste,Médio completo,408,0,1,1,84,99,0,0.0,0.25,0.25,117.86,0.0
202010,Outubro/2020,60-69,Masculino,Centro-Oeste,Superior completo,188,0,1,0,89,101,0,0.0,0.53,0.0,113.48,0.0
202010,Outubro/2020,60-69,Feminino,Centro-Oeste,Médio incompleto,91,0,0,0,16,20,0,0.0,0.0,0.0,125.0,0.0
202010,Outubro/2020,60-69,Masculino,Centro-Oeste,Médio incompleto,90,0,0,0,41,42,1,0.0,0.0,0.0,102.44,1.11
202010,Outubro/2020,60-69,Masculino,Centro-Oeste,Sem instrução,144,1,0,0,55,50,0,0.69,0.0,0.0,90.91,0.0
202010,Outubro/2020,60-69,Feminino,Centro-Oeste,Superior incompleto,32,0,0,0,6,6,0,0.0,0.0,0.0,100.0,0.0
202010,Outubro/2020,60-69,Feminino,Centro-Oeste,Sem instrução,203,1,4,0,13,13,0,0.49,1.97,0.0,100.0,0.0
202010,Outubro/2020,60-69,Masculino,Centro-Oeste,Fundamental completo,179,0,0,0,76,88,0,0.0,0.0,0.0,115.79,0.0
202010,Outubro/2020,60-69,Feminino,Centro-Oeste,Fundamental completo,193,1,0,0,31,32,0,0.52,0.0,0.0,103.23,0.0
202010,Outubro/2020,60-69,Feminino,Centro-Oeste,Superior completo,226,0,4,0,62,66,1,0.0,1.77,0.0,106.45,0.44
202010,Outubro/2020,60-69,Masculino,Centro-Oeste,Fundamental incompleto,759,1,2,0,330,339,7,0.13,0.26,0.0,102.73,0.92
202010,Outubro/2020,60-69,Masculino,Centro-Oeste,Superior incompleto,41,0,0,0,21,21,0,0.0,0.0,0.0,100.0,0.0
202010,Outubro/2020,70+,Feminino,Centro-Oeste,Pós-graduação,22,0,1,0,2,2,0,0.0,4.55,0.0,100.0,0.0
202010,Outubro/2020,70+,Feminino,Centro-Oeste,Médio incompleto,46,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
202010,Outubro/2020,70+,Masculino,Centro-Oeste,Superior completo,103,2,1,0,22,24,0,1.94,0.97,0.0,109.09,0.0
202010,Outubro/2020,70+,Masculino,Centro-Oeste,Pós-graduação,22,0,1,0,5,5,0,0.0,4.55,0.0,100.0,0.0
202010,Outubro/2020,70+,Feminino,Centro-Oeste,Superior incompleto,6,0,0,0,1,1,0,0.0,0.0,0.0,100.0,0.0
202010,Outubro/2020,70+,Masculino,Centro-Oeste,Médio completo,149,1,0,0,18,19,0,0.67,0.0,0.0,105.56,0.0
202010,Outubro/2020,70+,Masculino,Centro-Oeste,Fundamental completo,118,0,0,0,14,13,0,0.0,0.0,0.0,92.86,0.0
202010,Outubro/2020,70+,Feminino,Centro-Oeste,Médio completo,207,1,0,0,6,7,2,0.48,0.0,0.0,116.67,0.97
202010,Outubro/2020,70+,Masculino,Centro-Oeste,Sem instrução,267,2,1,0,22,23,0,0.75,0.37,0.0,104.55,0.0
202010,Outubro/2020,70+,Masculino,Centro-Oeste,Superior incompleto,15,0,0,0,3,4,0,0.0,0.0,0.0,133.33,0.0
202010,Outubro/2020,70+,Feminino,Centro-Oeste,Fundamental completo,165,2,0,0,8,7,0,1.21,0.0,0.0,87.5,0.0
202010,Outubro/2020,70+,Masculino,Centro-Oeste,Fundamental incompleto,574,1,3,0,84,73,1,0.17,0.52,0.0,86.9,0.17
202010,Outubro/2020,70+,Feminino,Centro-Oeste,Fundamental incompleto,660,1,2,0,23,17,0,0.15,0.3,0.0,73.91,0.0
202010,Outubro/2020,70+,Feminino,Centro-Oeste,Superior completo,116,0,1,0,6,6,0,0.0,0.86,0.0,100.0,0.0
202010,Outubro/2020,70+,Masculino,Centro-Oeste,Médio incompleto,41,0,0,0,6,6,0,0.0,0.0,0.0,100.0,0.0
202010,Outubro/2020,70+,Feminino,Centro-Oeste,Sem instrução,313,1,1,0,6,3,1,0.32,0.32,0.0,50.0,0.32
202010,Outubro/2020,0-17,Masculino,Nordeste,Médio incompleto,1784,0,3,0,180,98,2,0.0,0.17,0.0,54.44,0.11
202010,Outubro/2020,0-17,Masculino,Nordeste,Superior incompleto,9,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
202010,Outubro/2020,0-17,Masculino,Nordeste,Fundamental incompleto,9053,2,12,1,161,85,2,0.02,0.13,0.01,52.8,0.02
202010,Outubro/2020,0-17,Feminino,Nordeste,Fundamental incompleto,8613,0,17,0,48,14,0,0.0,0.2,0.0,29.17,0.0
202010,Outubro/2020,0-17,Masculino,Nordeste,Sem instrução,4084,2,16,0,3,3,0,0.05,0.39,0.0,100.0,0.0
202010,Outubro/2020,0-17,Feminino,Nordeste,Médio completo,105,0,1,0,11,9,0,0.0,0.95,0.0,81.82,0.0
202010,Outubro/2020,0-17,Feminino,Nordeste,Médio incompleto,1934,0,8,0,95,57,2,0.0,0.41,0.0,60.0,0.1
202010,Outubro/2020,0-17,Feminino,Nordeste,Superior incompleto,23,0,0,0,1,1,0,0.0,0.0,0.0,100.0,0.0
202010,Outubro/2020,0-17,Masculino,Nordeste,Fundamental completo,216,0,0,0,9,6,0,0.0,0.0,0.0,66.67,0.0
202010,Outubro/2020,0-17,Feminino,Nordeste,Fundamental completo,205,0,0,0,6,1,0,0.0,0.0,0.0,16.67,0.0
202010,Outubro/2020,0-17,Masculino,Nordeste,Médio completo,92,0,0,0,16,11,0,0.0,0.0,0.0,68.75,0.0
202010,Outubro/2020,0-17,Feminino,Nordeste,Sem instrução,4014,2,15,0,1,0,0,0.05,0.37,0.0,0.0,0.0
202010,Outubro/2020,18-29,Masculino,Nordeste,Médio incompleto,2007,0,5,0,840,751,6,0.0,0.25,0.0,89.4,0.3
202010,Outubro/2020,18-29,Masculino,Nordeste,Fundamental incompleto,1685,0,1,0,802,681,9,0.0,0.06,0.0,84.91,0.53
202010,Outubro/2020,18-29,Masculino,Nordeste,Pós-graduação,40,0,0,0,28,30,0,0.0,0.0,0.0,107.14,0.0
202010,Outubro/2020,18-29,Feminino,Nordeste,Superior incompleto,1677,1,8,0,567,575,4,0.06,0.48,0.0,101.41,0.24
202010,Outubro/2020,18-29,Feminino,Nordeste,Superior completo,886,0,4,0,499,520,4,0.0,0.45,0.0,104.21,0.45
202010,Outubro/2020,18-29,Masculino,Nordeste,Superior completo,550,0,4,0,343,352,3,0.0,0.73,0.0,102.62,0.55
202010,Outubro/2020,18-29,Feminino,Nordeste,Sem instrução,60,0,1,0,3,3,1,0.0,1.67,0.0,100.0,1.67
202010,Outubro/2020,18-29,Feminino,Nordeste,Pós-graduação,123,0,2,0,84,88,0,0.0,1.63,0.0,104.76,0.0
202010,Outubro/2020,18-29,Masculino,Nordeste,Superior incompleto,1356,0,4,0,528,519,6,0.0,0.29,0.0,98.3,0.44
202010,Outubro/2020,18-29,Feminino,Nordeste,Médio completo,4574,0,13,0,1308,1254,17,0.0,0.28,0.0,95.87,0.37
202010,Outubro/2020,18-29,Feminino,Nordeste,Médio incompleto,1662,0,4,0,274,247,5,0.0,0.24,0.0,90.15,0.3
202010,Outubro/2020,18-29,Feminino,Nordeste,Fundamental incompleto,1077,0,1,0,162,120,2,0.0,0.09,0.0,74.07,0.19
202010,Outubro/2020,18-29,Masculino,Nordeste,Fundamental completo,541,0,1,0,290,259,5,0.0,0.18,0.0,89.31,0.92
202010,Outubro/2020,18-29,Masculino,Nordeste,Sem instrução,84,0,0,0,15,14,0,0.0,0.0,0.0,93.33,0.0
202010,Outubro/2020,18-29,Feminino,Nordeste,Fundamental completo,404,0,1,1,89,79,1,0.0,0.25,0.25,88.76,0.25
202010,Outubro/2020,18-29,Masculino,Nordeste,Médio completo,3811,0,10,1,2057,1943,22,0.0,0.26,0.03,94.46,0.58
202010,Outubro/2020,30-39,Feminino,Nordeste,Médio incompleto,775,0,4,0,247,234,3,0.0,0.52,0.0,94.74,0.39
202010,Outubro/2020,30-39,Masculino,Nordeste,Médio completo,2713,1,9,0,1978,1994,25,0.04,0.33,0.0,100.81,0.92
202010,Outubro/2020,30-39,Feminino,Nordeste,Superior incompleto,475,0,4,0,269,288,3,0.0,0.84,0.0,107.06,0.63
202010,Outubro/2020,30-39,Masculino,Nordeste,Fundamental completo,568,1,1,0,389,370,5,0.18,0.18,0.0,95.12,0.88
202010,Outubro/2020,30-39,Masculino,Nordeste,Pós-graduação,190,0,2,0,165,170,4,0.0,1.05,0.0,103.03,2.11
202010,Outubro/2020,30-39,Feminino,Nordeste,Pós-graduação,384,0,6,0,305,325,4,0.0,1.56,0.0,106.56,1.04
202010,Outubro/2020,30-39,Feminino,Nordeste,Fundamental incompleto,1980,1,7,0,503,389,10,0.05,0.35,0.0,77.34,0.51
202010,Outubro/2020,30-39,Feminino,Nordeste,Superior completo,1418,0,3,0,953,1037,11,0.0,0.21,0.0,108.81,0.78
202010,Outubro/2020,30-39,Masculino,Nordeste,Superior incompleto,383,0,4,0,291,304,7,0.0,1.04,0.0,104.47,1.83
202010,Outubro/2020,30-39,Feminino,Nordeste,Médio completo,3470,1,7,0,1432,1453,20,0.03,0.2,0.0,101.47,0.58
202010,Outubro/2020,30-39,Masculino,Nordeste,Sem instrução,244,0,1,0,96,84,0,0.0,0.41,0.0,87.5,0.0
202010,Outubro/2020,30-39,Masculino,Nordeste,Fundamental incompleto,2404,0,5,0,1480,1360,11,0.0,0.21,0.0,91.89,0.46
202010,Outubro/2020,30-39,Masculino,Nordeste,Médio incompleto,849,0,3,0,582,564,10,0.0,0.35,0.0,96.91,1.18
202010,Outubro/2020,30-39,Feminino,Nordeste,Fundamental completo,573,0,2,0,194,167,2,0.0,0.35,0.0,86.08,0.35
202010,Outubro/2020,30-39,Masculino,Nordeste,Superior completo,781,0,3,0,654,683,7,0.0,0.38,0.0,104.43,0.9
202010,Outubro/2020,30-39,Feminino,Nordeste,Sem instrução,169,0,1,0,24,18,0,0.0,0.59,0.0,75.0,0.0
202010,Outubro/2020,40-49,Feminino,Nordeste,Médio incompleto,541,1,1,0,228,220,3,0.18,0.18,0.0,96.49,0.55
202010,Outubro/2020,40-49,Masculino,Nordeste,Superior completo,554,0,2,0,468,499,7,0.0,0.36,0.0,106.62,1.26
202010,Outubro/2020,40-49,Masculino,Nordeste,Sem instrução,580,0,0,0,297,245,5,0.0,0.0,0.0,82.49,0.86
202010,Outubro/2020,40-49,Feminino,Nordeste,Superior completo,1031,0,4,0,715,783,12,0.0,0.39,0.0,109.51,1.16
202010,Outubro/2020,40-49,Feminino,Nordeste,Sem instrução,339,0,2,0,69,38,0,0.0,0.59,0.0,55.07,0.0
202010,Outubro/2020,40-49,Masculino,Nordeste,Fundamental incompleto,3040,0,6,0,1983,1831,17,0.0,0.2,0.0,92.33,0.56
202010,Outubro/2020,40-49,Masculino,Nordeste,Médio incompleto,472,0,3,0,332,335,2,0.0,0.64,0.0,100.9,0.42
202010,Outubro/2020,40-49,Masculino,Nordeste,Superior incompleto,189,0,0,0,162,165,0,0.0,0.0,0.0,101.85,0.0
202010,Outubro/2020,40-49,Feminino,Nordeste,Fundamental incompleto,2976,3,12,1,891,740,8,0.1,0.4,0.03,83.05,0.27
202010,Outubro/2020,40-49,Feminino,Nordeste,Superior incompleto,237,0,1,0,132,142,1,0.0,0.42,0.0,107.58,0.42
202010,Outubro/2020,40-49,Feminino,Nordeste,Fundamental completo,626,0,5,0,230,230,5,0.0,0.8,0.0,100.0,0.8
202010,Outubro/2020,40-49,Masculino,Nordeste,Médio completo,1802,0,8,0,1369,1397,16,0.0,0.44,0.0,102.05,0.89
202010,Outubro/2020,40-49,Masculino,Nordeste,Pós-graduação,182,0,0,0,159,164,2,0.0,0.0,0.0,103.14,1.1
202010,Outubro/2020,40-49,Feminino,Nordeste,Pós-graduação,388,0,5,0,309,347,6,0.0,1.29,0.0,112.3,1.55
202010,Outubro/2020,40-49,Feminino,Nordeste,Médio completo,2427,2,14,0,1148,1183,14,0.08,0.58,0.0,103.05,0.58
202010,Outubro/2020,40-49,Masculino,Nordeste,Fundamental completo,553,0,2,0,396,380,4,0.0,0.36,0.0,95.96,0.72
202010,Outubro/2020,50-59,Feminino,Nordeste,Superior incompleto,108,1,3,0,60,64,4,0.93,2.78,0.0,106.67,3.7
202010,Outubro/2020,50-59,Feminino,Nordeste,Médio incompleto,359,0,3,0,110,107,4,0.0,0.84,0.0,97.27,1.11
202010,Outubro/2020,50-59,Masculino,Nordeste,Pós-graduação,125,0,2,0,106,119,1,0.0,1.6,0.0,112.26,0.8
202010,Outubro/2020,50-59,Feminino,Nordeste,Pós-graduação,334,0,1,0,214,244,4,0.0,0.3,0.0,114.02,1.2
202010,Outubro/2020,50-59,Masculino,Nordeste,Superior completo,327,0,2,0,251,261,2,0.0,0.61,0.0,103.98,0.61
202010,Outubro/2020,50-59,Masculino,Nordeste,Médio incompleto,315,1,0,0,204,208,1,0.32,0.0,0.0,101.96,0.32
202010,Outubro/2020,50-59,Masculino,Nordeste,Fundamental incompleto,2862,1,8,0,1681,1469,17,0.03,0.28,0.0,87.39,0.59
202010,Outubro/2020,50-59,Feminino,Nordeste,Fundamental completo,604,1,1,0,190,181,3,0.17,0.17,0.0,95.26,0.5
202010,Outubro/2020,50-59,Masculino,Nordeste,Fundamental completo,493,0,1,0,297,295,1,0.0,0.2,0.0,99.33,0.2
202010,Outubro/2020,50-59,Feminino,Nordeste,Médio completo,1621,0,12,0,644,683,5,0.0,0.74,0.0,106.06,0.31
202010,Outubro/2020,50-59,Masculino,Nordeste,Superior incompleto,105,0,0,0,73,80,0,0.0,0.0,0.0,109.59,0.0
202010,Outubro/2020,50-59,Masculino,Nordeste,Sem instrução,869,1,3,0,409,324,7,0.12,0.35,0.0,79.22,0.81
202010,Outubro/2020,50-59,Feminino,Nordeste,Fundamental incompleto,3090,1,19,2,759,596,12,0.03,0.61,0.06,78.52,0.39
202010,Outubro/2020,50-59,Masculino,Nordeste,Médio completo,1183,1,4,0,765,809,13,0.08,0.34,0.0,105.75,1.1
202010,Outubro/2020,50-59,Feminino,Nordeste,Superior completo,765,0,3,0,438,513,3,0.0,0.39,0.0,117.12,0.39
202010,Outubro/2020,50-59,Feminino,Nordeste,Sem instrução,751,0,4,0,128,76,1,0.0,0.53,0.0,59.38,0.13
202010,Outubro/2020,60-69,Feminino,Nordeste,Médio incompleto,187,0,1,0,24,25,0,0.0,0.53,0.0,104.17,0.0
202010,Outubro/2020,60-69,Masculino,Nordeste,Pós-graduação,52,1,0,0,29,33,0,1.92,0.0,0.0,113.79,0.0
202010,Outubro/2020,60-69,Masculino,Nordeste,Fundamental completo,325,0,0,0,115,117,3,0.0,0.0,0.0,101.74,0.92
202010,Outubro/2020,60-69,Feminino,Nordeste,Fundamental completo,427,0,1,0,42,46,1,0.0,0.23,0.0,109.52,0.23
202010,Outubro/2020,60-69,Masculino,Nordeste,Fundamental incompleto,1907,3,6,1,617,483,7,0.16,0.31,0.05,78.28,0.37
202010,Outubro/2020,60-69,Masculino,Nordeste,Sem instrução,1032,1,3,0,300,176,8,0.1,0.29,0.0,58.67,0.78
202010,Outubro/2020,60-69,Feminino,Nordeste,Superior incompleto,61,0,1,0,12,16,0,0.0,1.64,0.0,133.33,0.0
202010,Outubro/2020,60-69,Feminino,Nordeste,Sem instrução,995,1,3,0,73,40,2,0.1,0.3,0.0,54.79,0.2
202010,Outubro/2020,60-69,Feminino,Nordeste,Pós-graduação,128,0,1,0,47,58,1,0.0,0.78,0.0,123.4,0.78
202010,Outubro/2020,60-69,Masculino,Nordeste,Superior incompleto,55,0,0,0,23,26,1,0.0,0.0,0.0,113.04,1.82
202010,Outubro/2020,60-69,Masculino,Nordeste,Médio incompleto,146,0,0,0,48,43,0,0.0,0.0,0.0,89.58,0.0
202010,Outubro/2020,60-69,Masculino,Nordeste,Superior completo,248,0,0,0,125,136,2,0.0,0.0,0.0,108.8,0.81
202010,Outubro/2020,60-69,Feminino,Nordeste,Fundamental incompleto,2224,1,8,0,223,139,3,0.04,0.36,0.0,62.33,0.13
202010,Outubro/2020,60-69,Feminino,Nordeste,Médio completo,802,0,6,0,158,180,1,0.0,0.75,0.0,113.92,0.12
202010,Outubro/2020,60-69,Masculino,Nordeste,Médio completo,547,0,3,0,189,214,1,0.0,0.55,0.0,113.23,0.18
202010,Outubro/2020,60-69,Feminino,Nordeste,Superior completo,474,0,0,0,128,159,0,0.0,0.0,0.0,124.22,0.0
202010,Outubro/2020,70+,Masculino,Nordeste,Médio completo,268,2,1,0,32,33,0,0.75,0.37,0.0,103.13,0.0
202010,Outubro/2020,70+,Masculino,Nordeste,Fundamental completo,209,1,2,0,17,13,0,0.48,0.96,0.0,76.47,0.0
202010,Outubro/2020,70+,Masculino,Nordeste,Médio incompleto,59,0,0,0,7,6,0,0.0,0.0,0.0,85.71,0.0
202010,Outubro/2020,70+,Feminino,Nordeste,Superior incompleto,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
202010,Outubro/2020,70+,Feminino,Nordeste,Superior completo,250,0,1,0,11,16,0,0.0,0.4,0.0,145.45,0.0
202010,Outubro/2020,70+,Feminino,Nordeste,Fundamental completo,330,1,1,0,6,5,0,0.3,0.3,0.0,83.33,0.0
202010,Outubro/2020,70+,Feminino,Nordeste,Médio incompleto,98,0,1,0,5,3,0,0.0,1.02,0.0,60.0,0.0
202010,Outubro/2020,70+,Feminino,Nordeste,Fundamental incompleto,1823,4,4,1,52,27,0,0.22,0.22,0.05,51.92,0.0
202010,Outubro/2020,70+,Feminino,Nordeste,Médio completo,422,1,5,0,13,14,0,0.24,1.18,0.0,107.69,0.0
202010,Outubro/2020,70+,Masculino,Nordeste,Pós-graduação,29,0,0,0,11,10,0,0.0,0.0,0.0,90.91,0.0
202010,Outubro/2020,70+,Masculino,Nordeste,Sem instrução,1410,1,4,0,112,43,2,0.07,0.28,0.0,38.39,0.14
202010,Outubro/2020,70+,Masculino,Nordeste,Fundamental incompleto,1455,0,4,0,162,92,3,0.0,0.27,0.0,56.79,0.21
202010,Outubro/2020,70+,Masculino,Nordeste,Superior completo,142,0,0,0,24,30,1,0.0,0.0,0.0,125.0,0.7
202010,Outubro/2020,70+,Feminino,Nordeste,Pós-graduação,45,0,0,0,5,7,0,0.0,0.0,0.0,140.0,0.0
202010,Outubro/2020,70+,Masculino,Nordeste,Superior incompleto,22,0,0,0,3,3,0,0.0,0.0,0.0,100.0,0.0
202010,Outubro/2020,70+,Feminino,Nordeste,Sem instrução,1658,1,7,0,28,11,0,0.06,0.42,0.0,39.29,0.0
202010,Outubro/2020,0-17,Masculino,Norte,Fundamental incompleto,3906,0,5,0,79,32,2,0.0,0.13,0.0,40.51,0.05
202010,Outubro/2020,0-17,Masculino,Norte,Médio incompleto,818,0,3,0,84,57,3,0.0,0.37,0.0,67.86,0.37
202010,Outubro/2020,0-17,Masculino,Norte,Sem instrução,1911,1,19,0,0,0,0,0.05,0.99,0.0,0.0,0.0
202010,Outubro/2020,0-17,Feminino,Norte,Médio completo,35,1,0,0,5,3,0,2.86,0.0,0.0,60.0,0.0
202010,Outubro/2020,0-17,Masculino,Norte,Superior incompleto,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
202010,Outubro/2020,0-17,Masculino,Norte,Fundamental completo,118,0,0,0,5,2,0,0.0,0.0,0.0,40.0,0.0
202010,Outubro/2020,0-17,Feminino,Norte,Fundamental incompleto,3681,0,24,1,29,8,1,0.0,0.65,0.03,27.59,0.03
202010,Outubro/2020,0-17,Masculino,Norte,Médio completo,40,0,0,0,9,3,0,0.0,0.0,0.0,33.33,0.0
202010,Outubro/2020,0-17,Feminino,Norte,Fundamental completo,102,0,0,0,4,1,0,0.0,0.0,0.0,25.0,0.0
202010,Outubro/2020,0-17,Feminino,Norte,Sem instrução,1773,0,12,1,1,0,0,0.0,0.68,0.06,0.0,0.0
202010,Outubro/2020,0-17,Feminino,Norte,Médio incompleto,934,0,6,0,48,31,2,0.0,0.64,0.0,64.58,0.21
202010,Outubro/2020,0-17,Feminino,Norte,Superior incompleto,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
202010,Outubro/2020,18-29,Masculino,Norte,Fundamental completo,170,0,0,0,93,81,1,0.0,0.0,0.0,87.1,0.59
202010,Outubro/2020,18-29,Feminino,Norte,Fundamental incompleto,325,0,1,0,45,35,0,0.0,0.31,0.0,77.78,0.0
202010,Outubro/2020,18-29,Masculino,Norte,Pós-graduação,31,0,0,0,26,28,0,0.0,0.0,0.0,107.69,0.0
202010,Outubro/2020,18-29,Masculino,Norte,Médio incompleto,865,0,4,0,420,375,7,0.0,0.46,0.0,89.29,0.81
202010,Outubro/2020,18-29,Feminino,Norte,Sem instrução,23,0,0,0,2,2,0,0.0,0.0,0.0,100.0,0.0
202010,Outubro/2020,18-29,Feminino,Norte,Fundamental completo,139,0,1,0,30,23,0,0.0,0.72,0.0,76.67,0.0
202010,Outubro/2020,18-29,Feminino,Norte,Pós-graduação,59,0,1,0,38,40,0,0.0,1.69,0.0,105.26,0.0
202010,Outubro/2020,18-29,Feminino,Norte,Médio incompleto,713,0,5,0,138,111,2,0.0,0.7,0.0,80.43,0.28
202010,Outubro/2020,18-29,Feminino,Norte,Superior completo,477,0,6,0,246,267,5,0.0,1.26,0.0,108.54,1.05
202010,Outubro/2020,18-29,Masculino,Norte,Superior completo,330,0,1,0,232,240,1,0.0,0.3,0.0,103.45,0.3
202010,Outubro/2020,18-29,Masculino,Norte,Médio completo,1930,0,11,0,1070,1004,17,0.0,0.57,0.0,93.83,0.88
202010,Outubro/2020,18-29,Masculino,Norte,Fundamental incompleto,501,0,1,0,279,232,4,0.0,0.2,0.0,83.15,0.8
202010,Outubro/2020,18-29,Feminino,Norte,Médio completo,1988,0,5,0,605,574,12,0.0,0.25,0.0,94.88,0.6
202010,Outubro/2020,18-29,Masculino,Norte,Superior incompleto,721,1,2,0,311,310,10,0.14,0.28,0.0,99.68,1.39
202010,Outubro/2020,18-29,Feminino,Norte,Superior incompleto,846,1,4,0,298,291,8,0.12,0.47,0.0,97.65,0.95
202010,Outubro/2020,18-29,Masculino,Norte,Sem instrução,45,0,0,0,7,6,0,0.0,0.0,0.0,85.71,0.0
202010,Outubro/2020,30-39,Masculino,Norte,Pós-graduação,98,0,2,0,82,86,3,0.0,2.04,0.0,104.88,3.06
202010,Outubro/2020,30-39,Masculino,Norte,Superior incompleto,207,1,3,0,160,165,6,0.48,1.45,0.0,103.13,2.9
202010,Outubro/2020,30-39,Feminino,Norte,Fundamental completo,203,0,0,0,80,68,2,0.0,0.0,0.0,85.0,0.99
202010,Outubro/2020,30-39,Masculino,Norte,Médio completo,1380,0,6,0,1012,1026,16,0.0,0.43,0.0,101.38,1.16
202010,Outubro/2020,30-39,Feminino,Norte,Médio incompleto,300,0,2,0,110,111,2,0.0,0.67,0.0,100.91,0.67
202010,Outubro/2020,30-39,Masculino,Norte,Médio incompleto,360,0,2,0,267,256,5,0.0,0.56,0.0,95.88,1.39
202010,Outubro/2020,30-39,Masculino,Norte,Fundamental incompleto,690,0,2,0,505,486,11,0.0,0.29,0.0,96.24,1.59
202010,Outubro/2020,30-39,Feminino,Norte,Pós-graduação,181,0,3,0,140,150,4,0.0,1.66,0.0,107.14,2.21
202010,Outubro/2020,30-39,Masculino,Norte,Sem instrução,53,0,1,0,24,23,1,0.0,1.89,0.0,95.83,1.89
202010,Outubro/2020,30-39,Feminino,Norte,Sem instrução,51,0,1,0,6,4,0,0.0,1.96,0.0,66.67,0.0
202010,Outubro/2020,30-39,Feminino,Norte,Superior completo,706,0,4,0,447,492,12,0.0,0.57,0.0,110.07,1.7
202010,Outubro/2020,30-39,Feminino,Norte,Fundamental incompleto,509,1,1,0,158,122,4,0.2,0.2,0.0,77.22,0.79
202010,Outubro/2020,30-39,Masculino,Norte,Superior completo,448,0,4,0,365,389,8,0.0,0.89,0.0,106.58,1.79
202010,Outubro/2020,30-39,Feminino,Norte,Médio completo,1474,1,11,0,653,641,12,0.07,0.75,0.0,98.16,0.81
202010,Outubro/2020,30-39,Masculino,Norte,Fundamental completo,230,0,0,0,162,163,0,0.0,0.0,0.0,100.62,0.0
202010,Outubro/2020,30-39,Feminino,Norte,Superior incompleto,307,0,3,0,152,163,7,0.0,0.98,0.0,107.24,2.28
202010,Outubro/2020,40-49,Feminino,Norte,Médio incompleto,229,0,1,0,98,104,1,0.0,0.44,0.0,106.12,0.44
202010,Outubro/2020,40-49,Feminino,Norte,Sem instrução,79,0,0,0,22,18,0,0.0,0.0,0.0,81.82,0.0
202010,Outubro/2020,40-49,Feminino,Norte,Médio completo,1181,0,9,1,544,567,8,0.0,0.76,0.08,104.23,0.68
202010,Outubro/2020,40-49,Masculino,Norte,Pós-graduação,100,0,1,0,86,90,2,0.0,1.0,0.0,104.65,2.0
202010,Outubro/2020,40-49,Feminino,Norte,Fundamental completo,234,0,2,0,101,92,0,0.0,0.85,0.0,91.09,0.0
202010,Outubro/2020,40-49,Masculino,Norte,Médio incompleto,237,0,0,0,170,176,2,0.0,0.0,0.0,103.53,0.84
202010,Outubro/2020,40-49,Masculino,Norte,Médio completo,989,0,3,0,751,774,11,0.0,0.3,0.0,103.06,1.11
202010,Outubro/2020,40-49,Feminino,Norte,Pós-graduação,192,0,1,0,146,161,3,0.0,0.52,0.0,110.27,1.56
202010,Outubro/2020,40-49,Masculino,Norte,Superior incompleto,107,0,0,0,85,92,4,0.0,0.0,0.0,108.24,3.74
202010,Outubro/2020,40-49,Masculino,Norte,Fundamental completo,236,0,4,0,167,168,2,0.0,1.69,0.0,100.6,0.85
202010,Outubro/2020,40-49,Feminino,Norte,Superior completo,602,0,5,0,401,459,8,0.0,0.83,0.0,114.46,1.33
