ano_mes,mes_desc,faixa_etaria,sexo_desc,cor_raca_desc,escolaridade_desc,total_pessoas,qtd_trabalhou,qtd_trabalho_remoto,qtd_bolsa_familia,qtd_auxilio_emergencial,qtd_sintomaticos,pct_trabalhou,pct_trabalho_remoto,pct_bolsa_familia,pct_auxilio_emergencial,pct_sintomaticos
202010,Outubro/2020,18-29,Masculino,Preta,Médio completo,1184,745,736,50,93,21,62.92,98.79,4.22,7.85,1.77
202010,Outubro/2020,18-29,Masculino,Ignorado,Sem instrução,2,1,1,0,0,0,50.0,100.0,0.0,0.0,0.0
202010,Outubro/2020,18-29,Masculino,Amarela,Médio incompleto,33,16,16,1,4,1,48.48,100.0,3.03,12.12,3.03
202010,Outubro/2020,18-29,Masculino,Amarela,Fundamental completo,8,6,6,0,0,0,75.0,100.0,0.0,0.0,0.0
202010,Outubro/2020,18-29,Masculino,Parda,Superior incompleto,2253,1087,1088,106,197,51,48.25,100.09,4.7,8.74,2.26
202010,Outubro/2020,18-29,Masculino,Branca,Médio incompleto,1727,915,870,84,157,31,52.98,95.08,4.86,9.09,1.8
202010,Outubro/2020,18-29,Masculino,Indígena,Médio completo,42,24,23,1,0,0,57.14,95.83,2.38,0.0,0.0
202010,Outubro/2020,18-29,Masculino,Preta,Superior completo,169,113,117,4,17,0,66.86,103.54,2.37,10.06,0.0
202010,Outubro/2020,18-29,Masculino,Branca,Sem instrução,85,10,8,0,5,2,11.76,80.0,0.0,5.88,2.35
202010,Outubro/2020,18-29,Masculino,Preta,Médio incompleto,556,272,261,28,44,11,48.92,95.96,5.04,7.91,1.98
202010,Outubro/2020,18-29,Masculino,Preta,Fundamental completo,166,96,94,9,18,4,57.83,97.92,5.42,10.84,2.41
202010,Outubro/2020,18-29,Masculino,Parda,Médio incompleto,3379,1628,1535,162,210,61,48.18,94.29,4.79,6.21,1.81
202010,Outubro/2020,18-29,Masculino,Indígena,Pós-graduação,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0
202010,Outubro/2020,18-29,Masculino,Parda,Médio completo,6716,3971,3861,206,399,123,59.13,97.23,3.07,5.94,1.83
202010,Outubro/2020,18-29,Masculino,Branca,Fundamental completo,539,371,359,16,47,17,68.83,96.77,2.97,8.72,3.15
202010,Outubro/2020,18-29,Masculino,Indígena,Superior incompleto,14,9,9,0,0,0,64.29,100.0,0.0,0.0,0.0
202010,Outubro/2020,18-29,Masculino,Amarela,Pós-graduação,2,2,2,0,0,0,100.0,100.0,0.0,0.0,0.0
202010,Outubro/2020,18-29,Masculino,Ignorado,Superior incompleto,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
202010,Outubro/2020,18-29,Masculino,Amarela,Sem instrução,2,0,0,0,1,0,0.0,0.0,0.0,50.0,0.0
202010,Outubro/2020,18-29,Masculino,Ignorado,Médio incompleto,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0
202010,Outubro/2020,30-39,Feminino,Indígena,Pós-graduação,5,5,5,0,1,0,100.0,100.0,0.0,20.0,0.0
202010,Outubro/2020,30-39,Feminino,Ignorado,Fundamental incompleto,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0
202010,Outubro/2020,30-39,Feminino,Amarela,Superior completo,70,58,59,2,6,1,82.86,101.72,2.86,8.57,1.43
202010,Outubro/2020,30-39,Feminino,Parda,Superior completo,2280,1541,1687,121,191,64,67.59,109.47,5.31,8.38,2.81
202010,Outubro/2020,30-39,Feminino,Branca,Fundamental incompleto,1094,361,322,84,59,30,33.0,89.2,7.68,5.39,2.74
202010,Outubro/2020,30-39,Feminino,Branca,Superior incompleto,905,567,588,80,102,23,62.65,103.7,8.84,11.27,2.54
202010,Outubro/2020,30-39,Feminino,Parda,Fundamental completo,1002,370,357,77,69,20,36.93,96.49,7.68,6.89,2.0
202010,Outubro/2020,30-39,Feminino,Branca,Médio completo,3850,2078,2144,251,303,80,53.97,103.18,6.52,7.87,2.08
202010,Outubro/2020,30-39,Feminino,Preta,Superior completo,460,325,345,33,32,9,70.65,106.15,7.17,6.96,1.96
202010,Outubro/2020,30-39,Feminino,Parda,Sem instrução,203,26,22,8,13,3,12.81,84.62,3.94,6.4,1.48
202010,Outubro/2020,30-39,Feminino,Preta,Médio incompleto,220,82,85,24,12,4,37.27,103.66,10.91,5.45,1.82
202010,Outubro/2020,30-39,Feminino,Parda,Superior incompleto,878,507,545,76,93,32,57.74,107.5,8.66,10.59,3.64
202010,Outubro/2020,30-39,Feminino,Preta,Sem instrução,23,6,4,2,0,1,26.09,66.67,8.7,0.0,4.35
202010,Outubro/2020,30-39,Feminino,Indígena,Médio incompleto,10,2,3,1,0,1,20.0,150.0,10.0,0.0,10.0
202010,Outubro/2020,30-39,Feminino,Preta,Pós-graduação,109,91,97,5,11,3,83.49,106.59,4.59,10.09,2.75
202010,Outubro/2020,30-39,Feminino,Amarela,Fundamental incompleto,23,9,8,3,3,1,39.13,88.89,13.04,13.04,4.35
202010,Outubro/2020,30-39,Feminino,Amarela,Médio completo,73,41,45,3,5,1,56.16,109.76,4.11,6.85,1.37
202010,Outubro/2020,30-39,Feminino,Parda,Pós-graduação,585,459,492,23,50,17,78.46,107.19,3.93,8.55,2.91
202010,Outubro/2020,30-39,Feminino,Preta,Médio completo,1069,515,543,75,75,28,48.18,105.44,7.02,7.02,2.62
202010,Outubro/2020,30-39,Feminino,Indígena,Médio completo,64,26,24,2,3,1,40.63,92.31,3.13,4.69,1.56
202010,Outubro/2020,30-39,Feminino,Indígena,Fundamental completo,10,5,5,1,0,0,50.0,100.0,10.0,0.0,0.0
202010,Outubro/2020,30-39,Feminino,Indígena,Sem instrução,2,0,0,0,0,1,0.0,0.0,0.0,0.0,50.0
202010,Outubro/2020,30-39,Feminino,Indígena,Fundamental incompleto,16,7,3,1,0,0,43.75,42.86,6.25,0.0,0.0
202010,Outubro/2020,30-39,Feminino,Preta,Fundamental completo,168,79,76,17,14,3,47.02,96.2,10.12,8.33,1.79
202010,Outubro/2020,30-39,Feminino,Amarela,Médio incompleto,14,7,5,0,1,1,50.0,71.43,0.0,7.14,7.14
202010,Outubro/2020,30-39,Feminino,Branca,Fundamental completo,620,306,278,47,40,16,49.35,90.85,7.58,6.45,2.58
202010,Outubro/2020,30-39,Feminino,Preta,Fundamental incompleto,367,138,126,32,23,10,37.6,91.3,8.72,6.27,2.72
202010,Outubro/2020,30-39,Feminino,Amarela,Fundamental completo,9,6,6,0,1,0,66.67,100.0,0.0,11.11,0.0
202010,Outubro/2020,30-39,Feminino,Branca,Pós-graduação,1096,902,968,62,96,30,82.3,107.32,5.66,8.76,2.74
202010,Outubro/2020,30-39,Feminino,Parda,Médio completo,5763,2679,2725,435,413,155,46.49,101.72,7.55,7.17,2.69
202010,Outubro/2020,30-39,Feminino,Preta,Superior incompleto,187,95,107,23,19,5,50.8,112.63,12.3,10.16,2.67
202010,Outubro/2020,30-39,Feminino,Indígena,Superior completo,19,10,10,1,1,0,52.63,100.0,5.26,5.26,0.0
202010,Outubro/2020,30-39,Feminino,Branca,Superior completo,3220,2370,2537,168,254,81,73.6,107.05,5.22,7.89,2.52
202010,Outubro/2020,30-39,Feminino,Indígena,Superior incompleto,9,6,5,1,1,1,66.67,83.33,11.11,11.11,11.11
202010,Outubro/2020,30-39,Feminino,Parda,Fundamental incompleto,2677,830,722,188,160,68,31.0,86.99,7.02,5.98,2.54
202010,Outubro/2020,30-39,Feminino,Parda,Médio incompleto,1278,502,505,100,61,39,39.28,100.6,7.82,4.77,3.05
202010,Outubro/2020,30-39,Feminino,Branca,Sem instrução,97,12,10,1,10,2,12.37,83.33,1.03,10.31,2.06
202010,Outubro/2020,30-39,Feminino,Amarela,Pós-graduação,23,19,20,1,1,2,82.61,105.26,4.35,4.35,8.7
202010,Outubro/2020,30-39,Feminino,Amarela,Superior incompleto,17,7,11,4,0,0,41.18,157.14,23.53,0.0,0.0
202010,Outubro/2020,30-39,Feminino,Branca,Médio incompleto,756,332,331,68,53,11,43.92,99.7,8.99,7.01,1.46
202010,Outubro/2020,30-39,Feminino,Ignorado,Sem instrução,1,0,0,0,1,0,0.0,0.0,0.0,100.0,0.0
202010,Outubro/2020,30-39,Feminino,Ignorado,Superior incompleto,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0
202010,Outubro/2020,30-39,Feminino,Amarela,Sem instrução,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
202010,Outubro/2020,30-39,Masculino,Parda,Fundamental completo,995,707,701,22,59,18,71.06,99.15,2.21,5.93,1.81
202010,Outubro/2020,30-39,Masculino,Parda,Superior incompleto,715,561,573,27,84,19,78.46,102.14,3.78,11.75,2.66
202010,Outubro/2020,30-39,Masculino,Amarela,Fundamental completo,8,8,8,0,1,0,100.0,100.0,0.0,12.5,0.0
202010,Outubro/2020,30-39,Masculino,Indígena,Médio completo,40,30,31,0,4,0,75.0,103.33,0.0,10.0,0.0
202010,Outubro/2020,30-39,Masculino,Branca,Fundamental completo,677,557,567,15,62,13,82.27,101.8,2.22,9.16,1.92
202010,Outubro/2020,30-39,Masculino,Preta,Sem instrução,46,18,20,1,3,3,39.13,111.11,2.17,6.52,6.52
202010,Outubro/2020,30-39,Masculino,Indígena,Sem instrução,2,1,1,0,0,1,50.0,100.0,0.0,0.0,50.0
202010,Outubro/2020,30-39,Masculino,Branca,Superior completo,2248,1974,2010,50,190,51,87.81,101.82,2.22,8.45,2.27
202010,Outubro/2020,30-39,Masculino,Branca,Fundamental incompleto,1378,1012,994,50,86,24,73.44,98.22,3.63,6.24,1.74
202010,Outubro/2020,30-39,Masculino,Amarela,Médio incompleto,13,10,10,1,1,0,76.92,100.0,7.69,7.69,0.0
202010,Outubro/2020,30-39,Masculino,Parda,Pós-graduação,324,288,301,7,34,12,88.89,104.51,2.16,10.49,3.7
202010,Outubro/2020,30-39,Masculino,Amarela,Pós-graduação,17,16,16,0,1,0,94.12,100.0,0.0,5.88,0.0
202010,Outubro/2020,30-39,Masculino,Parda,Sem instrução,272,98,86,6,21,1,36.03,87.76,2.21,7.72,0.37
202010,Outubro/2020,30-39,Masculino,Parda,Médio completo,4981,3845,3917,95,351,85,77.19,101.87,1.91,7.05,1.71
202010,Outubro/2020,30-39,Masculino,Indígena,Fundamental incompleto,36,27,26,1,3,0,75.0,96.3,2.78,8.33,0.0
202010,Outubro/2020,30-39,Masculino,Branca,Pós-graduação,684,631,641,15,46,33,92.25,101.58,2.19,6.73,4.82
202010,Outubro/2020,30-39,Masculino,Branca,Médio completo,3571,2903,2945,88,278,69,81.29,101.45,2.46,7.78,1.93
202010,Outubro/2020,30-39,Masculino,Preta,Pós-graduação,65,59,61,1,4,0,90.77,103.39,1.54,6.15,0.0
202010,Outubro/2020,30-39,Masculino,Indígena,Superior completo,12,8,10,1,0,0,66.67,125.0,8.33,0.0,0.0
202010,Outubro/2020,30-39,Masculino,Amarela,Sem instrução,4,1,1,0,0,1,25.0,100.0,0.0,0.0,25.0
202010,Outubro/2020,30-39,Masculino,Indígena,Fundamental completo,9,5,6,1,0,0,55.56,120.0,11.11,0.0,0.0
202010,Outubro/2020,30-39,Masculino,Indígena,Superior incompleto,5,5,5,0,0,1,100.0,100.0,0.0,0.0,20.0
202010,Outubro/2020,30-39,Masculino,Amarela,Superior incompleto,7,6,7,0,1,0,85.71,116.67,0.0,14.29,0.0
202010,Outubro/2020,30-39,Masculino,Indígena,Pós-graduação,3,3,3,0,1,1,100.0,100.0,0.0,33.33,33.33
202010,Outubro/2020,30-39,Masculino,Amarela,Superior completo,35,33,31,1,5,0,94.29,93.94,2.86,14.29,0.0
202010,Outubro/2020,30-39,Masculino,Branca,Médio incompleto,759,606,605,12,62,12,79.84,99.83,1.58,8.17,1.58
202010,Outubro/2020,30-39,Masculino,Amarela,Fundamental incompleto,24,15,15,1,3,0,62.5,100.0,4.17,12.5,0.0
202010,Outubro/2020,30-39,Masculino,Preta,Médio incompleto,268,202,202,9,19,6,75.37,100.0,3.36,7.09,2.24
202010,Outubro/2020,30-39,Masculino,Indígena,Médio incompleto,10,5,5,1,4,0,50.0,100.0,10.0,40.0,0.0
202010,Outubro/2020,30-39,Masculino,Preta,Fundamental completo,217,155,163,7,18,7,71.43,105.16,3.23,8.29,3.23
202010,Outubro/2020,30-39,Masculino,Preta,Superior incompleto,157,126,131,2,17,6,80.25,103.97,1.27,10.83,3.82
202010,Outubro/2020,30-39,Masculino,Preta,Superior completo,284,226,238,5,17,7,79.58,105.31,1.76,5.99,2.46
202010,Outubro/2020,30-39,Masculino,Preta,Médio completo,1025,807,833,36,81,17,78.73,103.22,3.51,7.9,1.66
202010,Outubro/2020,30-39,Masculino,Branca,Superior incompleto,844,679,700,30,102,18,80.45,103.09,3.55,12.09,2.13
202010,Outubro/2020,30-39,Masculino,Parda,Médio incompleto,1457,1096,1097,47,89,34,75.22,100.09,3.23,6.11,2.33
202010,Outubro/2020,30-39,Masculino,Amarela,Médio completo,41,34,33,1,5,0,82.93,97.06,2.44,12.2,0.0
202010,Outubro/2020,30-39,Masculino,Branca,Sem instrução,119,32,31,6,8,0,26.89,96.88,5.04,6.72,0.0
202010,Outubro/2020,30-39,Masculino,Parda,Superior completo,1367,1151,1199,26,116,34,84.2,104.17,1.9,8.49,2.49
202010,Outubro/2020,30-39,Masculino,Parda,Fundamental incompleto,3280,2221,2124,107,227,59,67.71,95.63,3.26,6.92,1.8
202010,Outubro/2020,30-39,Masculino,Preta,Fundamental incompleto,520,369,371,19,35,11,70.96,100.54,3.65,6.73,2.12
202010,Outubro/2020,30-39,Masculino,Ignorado,Médio completo,2,1,1,0,0,0,50.0,100.0,0.0,0.0,0.0
202010,Outubro/2020,30-39,Masculino,Ignorado,Superior completo,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0
202010,Outubro/2020,30-39,Masculino,Ignorado,Médio incompleto,1,1,1,0,1,0,100.0,100.0,0.0,100.0,0.0
202010,Outubro/2020,40-49,Feminino,Amarela,Pós-graduação,15,11,12,2,0,0,73.33,109.09,13.33,0.0,0.0
202010,Outubro/2020,40-49,Feminino,Indígena,Fundamental completo,11,4,4,0,1,0,36.36,100.0,0.0,9.09,0.0
202010,Outubro/2020,40-49,Feminino,Amarela,Médio completo,51,25,24,2,3,3,49.02,96.0,3.92,5.88,5.88
202010,Outubro/2020,40-49,Feminino,Parda,Médio completo,4362,2200,2287,208,293,114,50.44,103.95,4.77,6.72,2.61
202010,Outubro/2020,40-49,Feminino,Indígena,Fundamental incompleto,34,10,7,4,5,2,29.41,70.0,11.76,14.71,5.88
202010,Outubro/2020,40-49,Feminino,Branca,Médio completo,3550,1996,2041,174,285,68,56.23,102.25,4.9,8.03,1.92
202010,Outubro/2020,40-49,Feminino,Preta,Sem instrução,60,11,10,2,3,1,18.33,90.91,3.33,5.0,1.67
202010,Outubro/2020,40-49,Feminino,Preta,Fundamental completo,216,100,105,12,9,3,46.3,105.0,5.56,4.17,1.39
202010,Outubro/2020,40-49,Feminino,Branca,Superior completo,2548,1863,1970,145,208,67,73.12,105.74,5.69,8.16,2.63
202010,Outubro/2020,40-49,Feminino,Parda,Pós-graduação,574,446,493,45,58,19,77.7,110.54,7.84,10.1,3.31
202010,Outubro/2020,40-49,Feminino,Indígena,Superior incompleto,3,2,3,0,0,0,66.67,150.0,0.0,0.0,0.0
202010,Outubro/2020,40-49,Feminino,Indígena,Médio incompleto,9,5,5,0,0,0,55.56,100.0,0.0,0.0,0.0
202010,Outubro/2020,40-49,Feminino,Indígena,Superior completo,17,13,15,0,1,0,76.47,115.38,0.0,5.88,0.0
202010,Outubro/2020,40-49,Feminino,Amarela,Médio incompleto,9,5,4,0,0,1,55.56,80.0,0.0,0.0,11.11
202010,Outubro/2020,40-49,Feminino,Parda,Superior incompleto,459,267,283,39,54,14,58.17,105.99,8.5,11.76,3.05
202010,Outubro/2020,40-49,Feminino,Indígena,Médio completo,25,13,14,0,0,1,52.0,107.69,0.0,0.0,4.0
202010,Outubro/2020,40-49,Feminino,Preta,Superior incompleto,107,63,69,8,12,4,58.88,109.52,7.48,11.21,3.74
202010,Outubro/2020,40-49,Feminino,Amarela,Superior completo,39,24,27,1,1,1,61.54,112.5,2.56,2.56,2.56
202010,Outubro/2020,40-49,Feminino,Branca,Sem instrução,151,32,24,10,2,2,21.19,75.0,6.62,1.32,1.32
202010,Outubro/2020,40-49,Feminino,Branca,Fundamental incompleto,2491,1083,950,111,156,54,43.48,87.72,4.46,6.26,2.17
202010,Outubro/2020,40-49,Feminino,Branca,Pós-graduação,1140,963,1010,96,119,27,84.47,104.88,8.42,10.44,2.37
202010,Outubro/2020,40-49,Feminino,Indígena,Sem instrução,4,2,2,0,0,0,50.0,100.0,0.0,0.0,0.0
202010,Outubro/2020,40-49,Feminino,Parda,Médio incompleto,984,439,445,57,79,14,44.61,101.37,5.79,8.03,1.42
202010,Outubro/2020,40-49,Feminino,Amarela,Fundamental completo,8,5,5,2,0,0,62.5,100.0,25.0,0.0,0.0
202010,Outubro/2020,40-49,Feminino,Preta,Superior completo,364,261,289,13,27,9,71.7,110.73,3.57,7.42,2.47
202010,Outubro/2020,40-49,Feminino,Amarela,Fundamental incompleto,46,16,16,4,3,1,34.78,100.0,8.7,6.52,2.17
202010,Outubro/2020,40-49,Feminino,Parda,Fundamental completo,1156,496,500,43,71,33,42.91,100.81,3.72,6.14,2.85
202010,Outubro/2020,40-49,Feminino,Branca,Médio incompleto,682,365,364,42,66,18,53.52,99.73,6.16,9.68,2.64
202010,Outubro/2020,40-49,Feminino,Preta,Médio completo,810,437,468,53,58,20,53.95,107.09,6.54,7.16,2.47
202010,Outubro/2020,40-49,Feminino,Parda,Superior completo,1674,1143,1265,102,161,44,68.28,110.67,6.09,9.62,2.63
202010,Outubro/2020,40-49,Feminino,Parda,Sem instrução,404,93,66,14,21,10,23.02,70.97,3.47,5.2,2.48
202010,Outubro/2020,40-49,Feminino,Preta,Médio incompleto,181,86,88,11,13,6,47.51,102.33,6.08,7.18,3.31
202010,Outubro/2020,40-49,Feminino,Ignorado,Fundamental incompleto,3,2,2,0,1,0,66.67,100.0,0.0,33.33,0.0
202010,Outubro/2020,40-49,Feminino,Parda,Fundamental incompleto,4418,1560,1405,223,278,114,35.31,90.06,5.05,6.29,2.58
202010,Outubro/2020,40-49,Feminino,Branca,Superior incompleto,588,357,380,50,60,22,60.71,106.44,8.5,10.2,3.74
202010,Outubro/2020,40-49,Feminino,Branca,Fundamental completo,971,506,485,34,62,26,52.11,95.85,3.5,6.39,2.68
202010,Outubro/2020,40-49,Feminino,Preta,Pós-graduação,83,72,78,5,12,3,86.75,108.33,6.02,14.46,3.61
202010,Outubro/2020,40-49,Feminino,Preta,Fundamental incompleto,707,291,280,41,51,17,41.16,96.22,5.8,7.21,2.4
202010,Outubro/2020,40-49,Feminino,Ignorado,Pós-graduação,2,2,2,0,0,0,100.0,100.0,0.0,0.0,0.0
202010,Outubro/2020,40-49,Feminino,Amarela,Superior incompleto,5,3,3,1,0,0,60.0,100.0,20.0,0.0,0.0
202010,Outubro/2020,40-49,Feminino,Indígena,Pós-graduação,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0
202010,Outubro/2020,40-49,Feminino,Ignorado,Superior completo,2,1,1,0,0,0,50.0,100.0,0.0,0.0,0.0
202010,Outubro/2020,40-49,Masculino,Indígena,Fundamental completo,13,10,10,0,0,0,76.92,100.0,0.0,0.0,0.0
202010,Outubro/2020,40-49,Masculino,Parda,Fundamental completo,1195,892,894,16,67,27,74.64,100.22,1.34,5.61,2.26
202010,Outubro/2020,40-49,Masculino,Amarela,Médio incompleto,15,9,9,1,1,0,60.0,100.0,6.67,6.67,0.0
202010,Outubro/2020,40-49,Masculino,Indígena,Superior completo,9,8,8,0,2,0,88.89,100.0,0.0,22.22,0.0
202010,Outubro/2020,40-49,Masculino,Preta,Superior completo,239,202,210,5,27,3,84.52,103.96,2.09,11.3,1.26
202010,Outubro/2020,40-49,Masculino,Branca,Fundamental completo,885,721,730,14,48,17,81.47,101.25,1.58,5.42,1.92
202010,Outubro/2020,40-49,Masculino,Amarela,Fundamental completo,10,9,9,0,1,0,90.0,100.0,0.0,10.0,0.0
202010,Outubro/2020,40-49,Masculino,Branca,Fundamental incompleto,2612,2052,2023,45,166,54,78.56,98.59,1.72,6.36,2.07
202010,Outubro/2020,40-49,Masculino,Branca,Médio incompleto,603,482,493,10,50,13,79.93,102.28,1.66,8.29,2.16
202010,Outubro/2020,40-49,Masculino,Branca,Pós-graduação,640,581,596,11,63,15,90.78,102.58,1.72,9.84,2.34
202010,Outubro/2020,40-49,Masculino,Parda,Médio incompleto,847,629,644,16,72,13,74.26,102.38,1.89,8.5,1.53
202010,Outubro/2020,40-49,Masculino,Preta,Superior incompleto,81,70,70,0,8,0,86.42,100.0,0.0,9.88,0.0
202010,Outubro/2020,40-49,Masculino,Amarela,Superior completo,23,18,19,0,2,0,78.26,105.56,0.0,8.7,0.0
202010,Outubro/2020,40-49,Masculino,Preta,Sem instrução,123,74,70,3,8,2,60.16,94.59,2.44,6.5,1.63
202010,Outubro/2020,40-49,Masculino,Preta,Médio completo,762,605,618,9,63,12,79.4,102.15,1.18,8.27,1.57
202010,Outubro/2020,40-49,Masculino,Amarela,Sem instrução,5,3,2,1,0,1,60.0,66.67,20.0,0.0,20.0
202010,Outubro/2020,40-49,Masculino,Amarela,Fundamental incompleto,31,17,17,1,3,0,54.84,100.0,3.23,9.68,0.0
202010,Outubro/2020,40-49,Masculino,Indígena,Médio incompleto,8,7,7,0,1,0,87.5,100.0,0.0,12.5,0.0
202010,Outubro/2020,40-49,Masculino,Preta,Pós-graduação,78,64,71,1,10,2,82.05,110.94,1.28,12.82,2.56
202010,Outubro/2020,40-49,Masculino,Indígena,Pós-graduação,3,3,3,0,0,0,100.0,100.0,0.0,0.0,0.0
202010,Outubro/2020,40-49,Masculino,Branca,Médio completo,2972,2446,2535,54,216,43,82.3,103.64,1.82,7.27,1.45
202010,Outubro/2020,40-49,Masculino,Parda,Pós-graduação,322,282,290,8,30,9,87.58,102.84,2.48,9.32,2.8
202010,Outubro/2020,40-49,Masculino,Preta,Fundamental incompleto,859,603,612,28,53,11,70.2,101.49,3.26,6.17,1.28
202010,Outubro/2020,40-49,Masculino,Amarela,Médio completo,58,46,45,1,6,1,79.31,97.83,1.72,10.34,1.72
202010,Outubro/2020,40-49,Masculino,Parda,Médio completo,3516,2736,2834,46,241,63,77.82,103.58,1.31,6.85,1.79
202010,Outubro/2020,40-49,Masculino,Indígena,Sem instrução,5,4,4,0,0,1,80.0,100.0,0.0,0.0,20.0
202010,Outubro/2020,40-49,Masculino,Branca,Superior completo,1594,1397,1445,22,142,31,87.64,103.44,1.38,8.91,1.94
202010,Outubro/2020,40-49,Masculino,Indígena,Médio completo,24,21,22,1,3,0,87.5,104.76,4.17,12.5,0.0
202010,Outubro/2020,40-49,Masculino,Indígena,Fundamental incompleto,30,24,23,1,5,1,80.0,95.83,3.33,16.67,3.33
202010,Outubro/2020,40-49,Masculino,Parda,Sem instrução,633,329,295,9,32,13,51.97,89.67,1.42,5.06,2.05
202010,Outubro/2020,40-49,Masculino,Amarela,Superior incompleto,8,6,6,0,0,0,75.0,100.0,0.0,0.0,0.0
202010,Outubro/2020,40-49,Masculino,Parda,Superior incompleto,399,322,336,11,50,9,80.7,104.35,2.76,12.53,2.26
202010,Outubro/2020,40-49,Masculino,Branca,Sem instrução,220,105,92,8,14,5,47.73,87.62,3.64,6.36,2.27
202010,Outubro/2020,40-49,Masculino,Branca,Superior incompleto,482,403,423,7,60,13,83.61,104.96,1.45,12.45,2.7
202010,Outubro/2020,40-49,Masculino,Parda,Superior completo,1035,889,931,18,100,29,85.89,104.72,1.74,9.66,2.8
202010,Outubro/2020,40-49,Masculino,Amarela,Pós-graduação,15,13,13,0,1,1,86.67,100.0,0.0,6.67,6.67
202010,Outubro/2020,40-49,Masculino,Preta,Fundamental completo,213,156,160,8,14,2,73.24,102.56,3.76,6.57,0.94
202010,Outubro/2020,40-49,Masculino,Preta,Médio incompleto,174,125,129,4,11,2,71.84,103.2,2.3,6.32,1.15
202010,Outubro/2020,40-49,Masculino,Parda,Fundamental incompleto,4673,3316,3239,107,300,100,70.96,97.68,2.29,6.42,2.14
202010,Outubro/2020,40-49,Masculino,Ignorado,Fundamental incompleto,1,1,1,1,0,0,100.0,100.0,100.0,0.0,0.0
202010,Outubro/2020,40-49,Masculino,Ignorado,Médio completo,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0
202010,Outubro/2020,40-49,Masculino,Ignorado,Sem instrução,3,2,2,1,0,0,66.67,100.0,33.33,0.0,0.0
202010,Outubro/2020,40-49,Masculino,Indígena,Superior incompleto,2,2,2,0,0,1,100.0,100.0,0.0,0.0,50.0
202010,Outubro/2020,40-49,Masculino,Ignorado,Superior completo,1,0,0,0,1,0,0.0,0.0,0.0,100.0,0.0
202010,Outubro/2020,40-49,Masculino,Ignorado,Pós-graduação,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0
202010,Outubro/2020,50-59,Feminino,Parda,Médio completo,2807,1190,1295,107,226,84,42.39,108.82,3.81,8.05,2.99
202010,Outubro/2020,50-59,Feminino,Branca,Fundamental completo,1331,509,486,44,119,28,38.24,95.48,3.31,8.94,2.1
202010,Outubro/2020,50-59,Feminino,Amarela,Superior completo,39,25,23,1,2,0,64.1,92.0,2.56,5.13,0.0
202010,Outubro/2020,50-59,Feminino,Amarela,Médio incompleto,11,6,6,0,1,0,54.55,100.0,0.0,9.09,0.0
202010,Outubro/2020,50-59,Feminino,Branca,Médio incompleto,583,225,228,25,60,12,38.59,101.33,4.29,10.29,2.06
202010,Outubro/2020,50-59,Feminino,Parda,Sem instrução,867,142,104,38,55,28,16.38,73.24,4.38,6.34,3.23
202010,Outubro/2020,50-59,Feminino,Preta,Superior incompleto,54,33,36,3,11,2,61.11,109.09,5.56,20.37,3.7
202010,Outubro/2020,50-59,Feminino,Parda,Fundamental completo,1193,401,408,44,72,29,33.61,101.75,3.69,6.04,2.43
202010,Outubro/2020,50-59,Feminino,Branca,Médio completo,3133,1412,1492,120,244,72,45.07,105.67,3.83,7.79,2.3
202010,Outubro/2020,50-59,Feminino,Amarela,Médio completo,22,10,10,3,3,1,45.45,100.0,13.64,13.64,4.55
202010,Outubro/2020,50-59,Feminino,Branca,Superior incompleto,347,182,198,13,31,14,52.45,108.79,3.75,8.93,4.03
202010,Outubro/2020,50-59,Feminino,Indígena,Médio completo,19,11,12,1,1,0,57.89,109.09,5.26,5.26,0.0
202010,Outubro/2020,50-59,Feminino,Amarela,Fundamental incompleto,22,9,10,1,0,0,40.91,111.11,4.55,0.0,0.0
202010,Outubro/2020,50-59,Feminino,Branca,Superior completo,2106,1222,1337,104,184,39,58.02,109.41,4.94,8.74,1.85
202010,Outubro/2020,50-59,Feminino,Parda,Fundamental incompleto,4978,1461,1306,187,328,120,29.35,89.39,3.76,6.59,2.41
202010,Outubro/2020,50-59,Feminino,Preta,Pós-graduação,80,54,63,4,7,0,67.5,116.67,5.0,8.75,0.0
202010,Outubro/2020,50-59,Feminino,Parda,Médio incompleto,698,235,229,35,61,15,33.67,97.45,5.01,8.74,2.15
202010,Outubro/2020,50-59,Feminino,Indígena,Superior incompleto,4,2,3,0,0,0,50.0,150.0,0.0,0.0,0.0
202010,Outubro/2020,50-59,Feminino,Indígena,Fundamental incompleto,26,6,6,2,3,1,23.08,100.0,7.69,11.54,3.85
202010,Outubro/2020,50-59,Feminino,Branca,Pós-graduação,788,532,562,27,75,19,67.51,105.64,3.43,9.52,2.41
202010,Outubro/2020,50-59,Feminino,Parda,Superior completo,1138,653,752,41,105,40,57.38,115.16,3.6,9.23,3.51
